,Primary_word,Node_A_word,link_category,Node_B_word,link_distance,link_degree,Primary_distance,Primary_degree,link_strength,link_count,primary_link
3749,HEINOUS,GROSS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3750,HEINOUS,GROSS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3751,HEINOUS,GROSS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3752,HEINOUS,GROSS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3753,HEINOUS,GROSS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3754,HEINOUS,GROSS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3755,HEINOUS,GROSS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3756,HEINOUS,GROSS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3757,HEINOUS,GROSS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3758,HEINOUS,GROSS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3759,HEINOUS,GROSS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3760,HEINOUS,GROSS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3761,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3762,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3763,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3764,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3765,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3766,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3767,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3768,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3769,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3770,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3771,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3772,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3773,HEINOUS,GROTESQUE,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3774,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3775,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3776,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3777,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3778,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3779,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3780,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3781,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3782,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3783,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3784,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3785,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3786,HEINOUS,GRUESOME,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3787,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,AGHAST,1,0,1,0,7.5,1,Y
3788,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,APPALLING,1,0,1,0,7.5,1,Y
3789,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,EGREGIOUS,1,0,1,0,7.5,1,Y
3790,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,GHASTLY,1,0,1,0,7.5,1,Y
3791,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,GRISLY,1,0,1,0,7.5,1,Y
3792,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,GROSS,1,0,1,0,7.5,1,Y
3793,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,GROTESQUE,1,0,1,0,7.5,1,Y
3794,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,GRUESOME,1,0,1,0,7.5,1,Y
3795,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,HIDEOUS,1,0,1,0,7.5,1,Y
3796,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,HORRENDOUS,1,0,1,0,7.5,1,Y
3797,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,MONSTROUS,1,0,1,0,7.5,1,Y
3798,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,MORBID,1,0,1,0,7.5,1,Y
3799,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,UNSIGHTLY,1,0,1,0,7.5,1,Y
3800,HEINOUS,HEINOUS,HORRIFYING/SHOCKING,VILE,1,0,1,0,7.5,1,Y
3801,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3802,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3803,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3804,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3805,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3806,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3807,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3808,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3809,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3810,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3811,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3812,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3813,HEINOUS,HIDEOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3814,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3815,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3816,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3817,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3818,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3819,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3820,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3821,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3822,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3823,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3824,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3825,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3826,HEINOUS,HORRENDOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3827,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3828,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3829,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3830,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3831,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3832,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3833,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3834,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3835,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3836,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3837,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3838,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3839,HEINOUS,MONSTROUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3840,HEINOUS,MORBID,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3841,HEINOUS,MORBID,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3842,HEINOUS,MORBID,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3843,HEINOUS,MORBID,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3844,HEINOUS,MORBID,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3845,HEINOUS,MORBID,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3846,HEINOUS,MORBID,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3847,HEINOUS,MORBID,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3848,HEINOUS,MORBID,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3849,HEINOUS,MORBID,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3850,HEINOUS,MORBID,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3851,HEINOUS,MORBID,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3852,HEINOUS,MORBID,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3853,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3854,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3855,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3856,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3857,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3858,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3859,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3860,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3861,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3862,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3863,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3864,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3865,HEINOUS,UNSIGHTLY,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3866,HEINOUS,VILE,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3867,HEINOUS,VILE,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3868,HEINOUS,VILE,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3869,HEINOUS,VILE,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3870,HEINOUS,VILE,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3871,HEINOUS,VILE,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3872,HEINOUS,VILE,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3873,HEINOUS,VILE,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3874,HEINOUS,VILE,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
3875,HEINOUS,VILE,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3876,HEINOUS,VILE,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3877,HEINOUS,VILE,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3878,HEINOUS,VILE,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3879,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3880,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3881,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3882,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3883,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3884,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3885,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3886,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3887,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3888,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3889,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3890,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3891,HIDEOUS,AGHAST,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3892,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3893,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3894,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3895,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3896,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3897,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3898,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3899,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3900,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3901,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3902,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3903,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3904,HIDEOUS,APPALLING,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3905,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3906,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3907,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3908,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3909,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3910,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3911,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3912,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3913,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3914,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3915,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3916,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3917,HIDEOUS,EGREGIOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3918,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3919,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3920,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3921,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3922,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3923,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3924,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3925,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3926,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3927,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3928,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3929,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3930,HIDEOUS,GHASTLY,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3931,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3932,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3933,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3934,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3935,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3936,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3937,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3938,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3939,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3940,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3941,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3942,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3943,HIDEOUS,GRISLY,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3944,HIDEOUS,GROSS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3945,HIDEOUS,GROSS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3946,HIDEOUS,GROSS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3947,HIDEOUS,GROSS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3948,HIDEOUS,GROSS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3949,HIDEOUS,GROSS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3950,HIDEOUS,GROSS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3951,HIDEOUS,GROSS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3952,HIDEOUS,GROSS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3953,HIDEOUS,GROSS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3954,HIDEOUS,GROSS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3955,HIDEOUS,GROSS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3956,HIDEOUS,GROSS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3957,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3958,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3959,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3960,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3961,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3962,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3963,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3964,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3965,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3966,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3967,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3968,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3969,HIDEOUS,GROTESQUE,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3970,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3971,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3972,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3973,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3974,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3975,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3976,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3977,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
3978,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3979,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3980,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3981,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3982,HIDEOUS,GRUESOME,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3983,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
3984,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
3985,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
3986,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
3987,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
3988,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
3989,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
3990,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
3991,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
3992,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
3993,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
3994,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
3995,HIDEOUS,HEINOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
3996,HIDEOUS,HIDEOUS,HORRIFYING/SHOCKING,AGHAST,1,0,1,0,7.5,1,Y
3997,HIDEOUS,HIDEOUS,HORRIFYING/SHOCKING,APPALLING,1,0,1,0,7.5,1,Y
3998,HIDEOUS,HIDEOUS,HORRIFYING/SHOCKING,EGREGIOUS,1,0,1,0,7.5,1,Y
3999,HIDEOUS,HIDEOUS,HORRIFYING/SHOCKING,GHASTLY,1,0,1,0,7.5,1,Y
